round,case_id,complexity,tier,tier_name,status,precision_diagnostica,apego_guias,completitud,utilidad_clinica,composite,errores_graves,alucinaciones
v2b,13,simple,llama8b_ft,llama8b-onco (fine-tuned),success,0,0,0,0,0.0,"['Proponer radiación cervical como tratamiento inicial del carcinoma papilar tiroideo', 'Solicitar biopsia core needle cuando ya hay diagnóstico citológico definitivo (Bethesda VI)', 'No mencionar tiroidectomía que es el tratamiento estándar', 'Recomendar PET-CT de rutina en paciente joven sin indicación', 'Dosis de radiación inventada (0.5 Gy) sin fundamento']","['Radiación cervical con dosis de 0.5 Gy como tratamiento del carcinoma papilar', 'PET-TC de forma rutinaria en menores de 60 años', 'TAC tiroideo repetido más de 150 veces sin justificación', 'Core biopsy para confirmación cuando ya existe diagnóstico citológico']"
v2b,13,simple,gptoss_rag,gpt-oss-20b base + RAG,success,3,2,2,2,2.25,"['Sugiere anestesia regional como opción para tiroidectomía total', 'Dosis de RAI incorrectas (30 mCi x3 no es protocolo estándar)', 'No menciona la necesidad de mapeo ganglionar central', 'Interpreta mal la guía IMSS aplicándola a tumores >1cm']","['3 dosis de 30 mCi cada 3 semanas no es un protocolo reconocido', 'Tiroglobulina >100 ng/mL como criterio de reevaluación es arbitrario', 'Suplemento de vitamina D no tiene indicación específica en Ca papilar']"
v2b,13,simple,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,1,0,1,0,0.5,"['Sugerir repetir BAAF cuando ya está reportada como Bethesda VI', 'Recomendar gammagrafía con radioisótopos sin indicación en carcinoma papilar', 'No indicar tiroidectomía total para nódulo >1cm con Bethesda VI confirmado', ""Uso de término 'tirectomía' que no existe en terminología quirúrgica estándar""]","['Cita guías ESMO Ann Oncol 2025 que no existen', ""Término 'tirectomía' no es procedimiento reconocido""]"
v2b,13,simple,minimax,MiniMax-M1-80K + RAG,success,4,3,2,3,3.0,"['No menciona la supresión de TSH con levotiroxina que es fundamental en el manejo postoperatorio', 'No especifica el mapeo ganglionar central profiláctico del nivel VI que es estándar en tiroidectomía por cáncer']","['CMCM 2025 - Centro Médico Nacional Siglo XXI. Protocolo de Manejo del Carcinoma Papilar de Tiroides, 2025 parece ser una referencia ficticia o futura', 'Las referencias a NCCN 2024 y ESMO sin año específico no pueden verificarse contra las guías proporcionadas']"
v2b,13,simple,sonnet,Sonnet 4 + RAG,success,4,3,2,3,3.0,"['No menciona el mapeo ganglionar central (nivel VI) que es estándar en carcinoma papilar >1cm', 'No estratifica el riesgo según criterios ATA para determinar necesidad de RAI']",[]
v2b,14,moderado,llama8b_rag,llama8b base + RAG,success,4,2,1,2,2.25,"['No menciona los milestones moleculares críticos a 3 y 12 meses', 'No especifica la preferencia por TKI de 2da generación en riesgo intermedio según guías actuales', 'Omite la frecuencia de monitoreo molecular (cada 3 meses)']","[""Cita 'NCCN 2024' y 'ESMO' sin proporcionar detalles específicos de estas guías"", 'Las referencias PubMed citadas no corresponden a guías actuales sino a publicaciones de 2012-2013']"
v2b,14,moderado,llama8b_ft,llama8b-onco (fine-tuned),success,0,0,0,0,0.0,"['Diagnóstico erróneo de LMA en lugar de LMC Ph+', 'Indicación de quimioterapia intensiva (7+3) en lugar de TKI', 'Ignorar completamente la presencia de BCR-ABL y cromosoma Philadelphia', 'No reconocer la fase crónica de la LMC (sin blastos >5%)']","['Dosis de 28.5 mg/m²/día sin especificar el medicamento', ""Mención de '7 días de 7 días más 3 días de 3 días' que es confusa y no corresponde al esquema 7+3 estándar"", 'Interpretación incorrecta de BCR-ABL 65% IS como criterio para quimioterapia de LMA']"
v2b,14,moderado,gptoss_rag,gpt-oss-20b base + RAG,success,0,0,0,0,0.0,"['Diagnóstico erróneo de MDS en lugar de LMC con Philadelphia positivo', 'Recomendar gemcitabina que no tiene indicación en LMC', 'No reconocer BCR-ABL como hallazgo definitorio de LMC', 'Proponer combinación de drogas cuando el estándar es monoterapia con TKI', 'Inventar contenido de guías NCCN y ESMO que no existe']","['MDS tipo t(9;22) Philadelphia-positivo (no existe esta entidad)', 'Combinación imatinib + gemcitabina como primera línea en Philadelphia positivo', 'Ensayos CALGB y MRC mostrando 70% supervivencia con TKI + gemcitabina', 'Guías ESMO recomendando gemcitabina 120mg/día con TKI', 'Pegfilgrastim como alternativa terapéutica (es factor estimulante, no tratamiento)']"
v2b,14,moderado,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,0,1,0,0,0.3,"['Diagnóstico erróneo de LMA en lugar de LMC fase crónica', 'Recomendación inapropiada de quimioterapia para LMC fase crónica', 'Dosis incorrecta de imatinib (400mg BID en lugar de 400mg QD)', 'No reconoce que t(9;22) en contexto de leucocitosis con desviación izquierda y sin blastos elevados es LMC, no LMA']",['Afirma que t(9;22) es una anomalía citogenética asociada a LMA cuando en este contexto clínico claramente indica LMC']
v2b,14,moderado,minimax,MiniMax-M1-80K + RAG,success,5,3,2,3,3.25,"['Define respuesta óptima a 12 meses como BCR-ABL <1% cuando debe ser ≤0.1% (MMR)', 'No menciona el milestone crítico de 3 meses (BCR-ABL ≤10%)']","[""Cita 'CMCM 2025' como guía consultada, la cual no existe en las referencias proporcionadas""]"
v2b,14,moderado,sonnet,Sonnet 4 + RAG,success,5,2,3,4,3.4,[],"[""Afirma que ITKs de segunda generación son 'preferidos actualmente' sin evidencia de guías disponibles"", 'Los objetivos terapéuticos mencionados (RHC 3 meses, RCM 6 meses) no están respaldados por las guías proporcionadas']"
v2b,15,complejo,llama8b_rag,llama8b base + RAG,success,1,1,1,1,1.0,"['Clasificación incorrecta como T3 en lugar de borderline resecable', 'Recomendación de cirugía de entrada sin neoadyuvancia', 'No reconoce criterios de resecabilidad vascular (VMS >180°)', 'Omisión completa de quimioterapia neoadyuvante estándar']","['SEOM 2022 como fuente (no existe, debería ser ESMO)', 'Clasificación T3 sin justificación según TNM actual', 'Referencias PubMed inventadas (Eslick 2019, Heinemann 2020 sobre páncreas)']"
v2b,15,complejo,llama8b_ft,llama8b-onco (fine-tuned),success,0,0,0,0,0.0,"['No identifica el diagnóstico de adenocarcinoma de páncreas borderline resecable', 'No proporciona ningún plan de tratamiento oncológico', 'Genera contenido repetitivo sin sentido sobre evaluación de venas cava y otras estructuras anatómicamente incorrectas para el caso', 'No menciona la necesidad crítica de quimioterapia neoadyuvante en enfermedad borderline']","['Menciona evaluación repetitiva de vena cava superior/inferior que no es relevante para cáncer de páncreas', 'Lista múltiples veces la misma estructura vascular sin contexto clínico', ""Refiere 'estructura SAER' que no es un protocolo oncológico reconocido"", 'Genera más de 200 puntos de evaluación idénticos sin fundamento clínico']"
v2b,15,complejo,gptoss_rag,gpt-oss-20b base + RAG,success,0,0,0,0,0.0,"['No identifica el tumor como borderline resecable según criterios NCCN', 'No propone tratamiento neoadyuvante que es el estándar para tumores borderline', 'Respuesta incompleta e incoherente que no proporciona ninguna guía terapéutica']","[""Menciones repetitivas e incoherentes de 'FOLFIRINO' que no es un régimen estándar"", 'Combinaciones de fármacos sin sentido clínico']"
v2b,15,complejo,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,1,1,0,1,0.75,"['Clasificación incorrecta como resecable cuando es borderline resecable', 'Omisión de quimioterapia neoadyuvante obligatoria en casos borderline', 'Propuesta de cirugía de primera línea contraviniendo estándares actuales']","['ESMO 2025 no existe (última versión es 2023)', 'Las estadísticas de supervivencia citadas no son específicas para casos borderline resecables']"
v2b,15,complejo,minimax,MiniMax-M1-80K + RAG,success,4,3,2,3,3.0,[],"['Cita CMCM 2025 que no es relevante para cáncer de páncreas', ""Afirma que el cáncer de páncreas es la 'cuarta causa de muerte por cáncer en el mundo' sin evidencia específica""]"
v2b,15,complejo,sonnet,Sonnet 4 + RAG,success,4,3,3,3,3.25,['Estadificación incorrecta como IIA (T3N0M0) - los tumores borderline resecables no se estadifican definitivamente hasta post-cirugía'],[]
Final,1,simple,ft_gemma4_31b,Gemma4 31B FT,success,4,1,1,1,1.75,"['Omisión de quimioterapia neoadyuvante en HER2+ (estándar de tratamiento)', 'Dosis incorrectas de trastuzumab y pertuzumab', 'No menciona evaluación de pCR ni esquema de T-DM1 adyuvante', 'Propone mastectomía sin considerar neoadyuvancia ni cirugía conservadora']","['Trastuzumab 6 mg/kg semanal (debe ser cada 3 semanas)', 'Pertuzumab 1 mg/kg (dosis incorrecta, debe ser 840 mg inicial/420 mg mantenimiento)']"
Final,1,simple,base_gemma4_31b_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['No establece la neoadyuvancia como tratamiento estándar en HER2+ >2cm', 'No menciona pertuzumab como parte del esquema estándar', 'No especifica el manejo diferenciado según respuesta patológica completa']",[]
Final,1,simple,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['Respuesta completamente vacía para un caso de cáncer HER2+ que requiere tratamiento urgente', 'No identificación de un subtipo agresivo que requiere terapia dirigida específica']",[]
Final,1,simple,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,4,1,2,2,2.2,"['Recomienda cirugía primaria en lugar de quimioterapia neoadyuvante para tumor HER2+ de 2.8 cm', 'No menciona el esquema neoadyuvante estándar con doble bloqueo HER2 (trastuzumab + pertuzumab)', 'Omite completamente el concepto de respuesta patológica completa y T-DM1 adyuvante', 'Usa guías obsoletas de 2015 cuando existen versiones 2024']","[""Cita 'ESMO 2015' para terapia anti-HER2 cuando debería citar guías actuales"", ""Menciona 'guía de manejo de la axila' que no existe en las referencias proporcionadas""]"
Final,1,simple,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,5,2,2,2,2.75,"['No recomienda doble bloqueo HER2 con pertuzumab desde el inicio', 'Dosis incorrecta de trastuzumab (8mg/kg cada 3 semanas)', 'No establece la neoadyuvancia como tratamiento preferido en HER2+ estadio II', 'Omite la evaluación de pCR y el uso de T-DM1 en casos sin pCR']","['Trastuzumab 4 mg/kg SC cada 2 semanas no es un esquema estándar', 'Sugiere pertuzumab como alternativa en caso de intolerancia a trastuzumab, cuando en realidad se usa en combinación']"
Final,1,simple,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,5,2,2,2,2.75,"['Omisión de pertuzumab en el tratamiento de HER2+ estadio II', 'No menciona evaluación de respuesta patológica completa (pCR) como factor pronóstico crítico', 'No especifica T-DM1 como tratamiento para enfermedad residual post-neoadyuvancia']","[""Menciona que 'la densidad mamaria y el perfil hormonal son factores de riesgo adicionales' sin relevancia directa al caso clínico presentado""]"
Final,1,simple,sonnet_norag,Sonnet 4.6,success,5,5,5,5,5.0,[],[]
Final,2,complejo,ft_gemma4_31b,Gemma4 31B FT,success,4,2,1,1,2.05,"['No menciona la combinación obligatoria de pembrolizumab con quimioterapia', 'Omite completamente el manejo de las metástasis óseas sintomáticas', 'No especifica ningún esquema de quimioterapia concreto']",[]
Final,2,complejo,base_gemma4_31b_rag,Gemma4 31B + RAG,success,4,2,3,2,2.75,"['No especifica pembrolizumab como el agente de inmunoterapia aprobado', 'Sugiere posible re-tratamiento con antraciclinas cuando la paciente ya las recibió en adyuvancia', 'No menciona que el punto de corte de PD-L1 CPS ≥10 es el criterio para inmunoterapia']","[""Menciona 'anti-PD-L1' cuando el agente aprobado pembrolizumab es anti-PD-1"", 'Sugiere evaluación con PET-CT sin justificación específica en este contexto']"
Final,2,complejo,ft_gptoss_20b,GPT-oss 20B FT,success,4,2,1,1,2.05,"['No especifica que el tratamiento debe ser pembrolizumab + quimioterapia, no solo ICI en monoterapia', 'Omite completamente el manejo de las metástasis óseas sintomáticas']","[""'Nivel de evidencia 1++' no es una clasificación estándar de ESMO para las recomendaciones de tratamiento""]"
Final,2,complejo,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,1,0,0.25,"['No reconoce que PD-L1 CPS 15 califica para inmunoterapia', 'No recomienda pembrolizumab + quimioterapia como primera línea estándar', 'Sugiere monoterapia con quimioterapia cuando el estándar es combinación con inmunoterapia', 'No identifica correctamente el significado clínico de PD-L1 CPS ≥10']","[""Sugiere que PD-L1 indica 'low PD-L1 expression' cuando CPS 15 es alto"", 'Menciona capecitabina y antraciclinas como primera línea sin justificación', 'El texto contiene cientos de repeticiones sin sentido del mismo fragmento sobre BRCA']"
Final,2,complejo,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,5,3,2,2,3.05,[],"[""La afirmación de que TNBC tiene 'menor supervivencia global comparado con subtipos hormonales positivos' es correcta pero no está específicamente citada en las guías proporcionadas""]"
Final,2,complejo,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,4,3,3,2,3.05,"['No menciona que pembrolizumab está específicamente aprobado para PD-L1 CPS ≥10 según KEYNOTE-355', 'Sugiere combinaciones de quimioterapia no estándar con pembrolizumab (paclitaxel/carboplatino no es la combinación estudiada)']","[""La combinación 'Paclitaxel/Carboplatino' con pembrolizumab no es un régimen establecido en las guías para CMTN metastásico""]"
Final,2,complejo,sonnet_norag,Sonnet 4.6,success,5,5,5,5,5.0,[],[]
Final,3,complejo,ft_gemma4_31b,Gemma4 31B FT,success,3,2,1,2,2.0,"['No advierte que la inmunoterapia (pembrolizumab) está contraindicada como primera línea en EGFR mutado a pesar de PD-L1 30%', 'No menciona la evaluación del SNC con RM cerebral, esencial en EGFR mutado por alta incidencia de metástasis cerebrales']",[]
Final,3,complejo,base_gemma4_31b_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['No especifica osimertinib como tratamiento de primera línea estándar', 'No menciona la evaluación del SNC con RM cerebral al diagnóstico', 'Omite discutir osimertinib + quimioterapia como opción en alta carga tumoral']",[]
Final,3,complejo,ft_gptoss_20b,GPT-oss 20B FT,success,0,1,0,0,0.3,"['No identificar mutación EGFR como driver oncogénico principal', 'No recomendar osimertinib como primera línea estándar', 'No proporcionar ningún plan de tratamiento']",[]
Final,3,complejo,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,2,1,2,2,1.7,"['Recomienda erlotinib/gefitinib en lugar de osimertinib como primera línea', 'No reconoce estadio IV por derrame pleural maligno', 'Cita guía CMCM de cáncer de mama para cáncer de pulmón', 'No menciona evaluación de SNC con RM cerebral']","[""Cita ensayos 'AURA-L' que no existe"", 'Afirma que CMCM 2025 tiene recomendaciones para NSCLC', ""Menciona 'hipertensión y neuropatía' como efectos adversos principales de erlotinib cuando son rash y diarrea""]"
Final,3,complejo,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,3,2,2,3,2.45,"['No establece claramente que osimertinib es el estándar de primera línea actual basado en FLAURA', 'No menciona la importancia de realizar RM cerebral basal en todos los pacientes con EGFR mutado', 'Sugiere erlotinib/gefitinib como alternativas equivalentes cuando osimertinib ha demostrado superioridad en SG']","['Las guías ESMO citadas son de 2017, cuando deberían ser las actualizaciones más recientes de 2023', 'CMCM 2025 no es una guía relevante para cáncer de pulmón']"
Final,3,complejo,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,4,3,3,3,3.25,[],"[""Las referencias a 'ESMO Clinical Practice Guidelines for Malignant Pleural Mesothelioma/NSCLC (2024)' parecen confundir mesotelioma con NSCLC"", ""La cita de 'Clinical significance of EGFR mutations in lung adenocarcinoma' es demasiado genérica y no corresponde a una referencia específica verificable""]"
Final,3,complejo,sonnet_norag,Sonnet 4.6,success,4,5,4,5,4.5,[],"['Menciona evaluación cardiológica cada 3 meses específicamente para osimertinib, cuando la prolongación QT es poco frecuente y no requiere monitoreo tan intensivo de rutina', 'Incluye referencia a CMCM 2025 (Consenso de Cáncer de Mama) que no es aplicable para cáncer pulmonar']"
Final,4,moderado,ft_gemma4_31b,Gemma4 31B FT,success,2,1,1,1,1.25,"['Omisión completa de radioterapia torácica concurrente en enfermedad limitada', 'No menciona irradiación craneal profiláctica (PCI)', ""Clasificación incorrecta de estadificación (confunde enfermedad limitada con 'alto riesgo')"", 'Dosificación incorrecta de platino', 'Esquema incompleto de etopósido (solo día 1 cuando debe ser días 1-3)']","[""Concepto de 'SCLC de alto riesgo' no es una clasificación estándar"", 'Tasas de supervivencia incorrectas para enfermedad limitada', 'Cita del Consenso de Cáncer de Mama México 2025 para un caso de cáncer pulmonar']"
Final,4,moderado,base_gemma4_31b_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['Sugiere irinotecan como opción de primera línea cuando el estándar es cisplatino/etopósido', 'No menciona el inicio temprano de RT concurrente (ciclos 1-2)', 'No especifica el número de ciclos de quimioterapia (4 ciclos)']","[""Menciona 'protocolo institucional' para irinotecan sin base en guías actuales para primera línea"", 'Cita guía IMSS 030GER pero no extrae las recomendaciones específicas para SCLC']"
Final,4,moderado,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['No se proporciona respuesta al caso clínico', 'No se identifica el diagnóstico de cáncer de pulmón de células pequeñas', 'No se menciona ningún tratamiento estándar']",[]
Final,4,moderado,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,0,0,0.0,"['No proporcionó ninguna respuesta clínica al caso', 'Falla completa en identificar y tratar cáncer de pulmón de células pequeñas', 'No reconoció la urgencia del tratamiento en SCLC']",['No hay alucinaciones porque no se proporcionó información clínica']
Final,4,moderado,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,5,2,1,1,2.3,"['No menciona el régimen específico de quimioterapia (cisplatino + etopósido)', 'Omite completamente la irradiación craneal profiláctica (PCI)', 'No especifica el timing temprano de la radioterapia torácica concurrente', 'No menciona durvalumab como opción de consolidación']",[]
Final,4,moderado,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,4,1,2,1,2.0,"['No menciona el esquema de quimioterapia estándar cisplatino-etopósido', 'No menciona la irradiación craneal profiláctica (PCI)', 'Cita guías incorrectas que no aplican para SCLC', 'Sugiere cirugía como posible consolidación cuando está contraindicada en SCLC excepto en casos muy selectos T1-2N0']","['Cita CMCM 2025 (Consenso Cáncer de Mama) para manejo de cáncer pulmonar', 'Menciona que la cirugía podría usarse como consolidación en SCLC sin especificar los criterios extremadamente restrictivos']"
Final,4,moderado,sonnet_norag,Sonnet 4.6,success,5,5,5,5,5.0,[],[]
Final,5,simple,ft_gemma4_31b,Gemma4 31B FT,success,4,2,2,2,2.5,"['Inclusión de FOLFIRINOX como opción estándar para adyuvancia en cáncer de colon', 'Omisión de la evaluación MSI/MMR que puede cambiar radicalmente el manejo', 'No especificar la duración del tratamiento (3 vs 6 meses)']","['FOLFIRINOX no es un régimen estándar aprobado para adyuvancia en cáncer de colon', 'El nivel de evidencia NCCN 2A mencionado no es verificable sin especificar la recomendación exacta']"
Final,5,simple,base_gemma4_31b_rag,Gemma4 31B + RAG,success,5,2,2,3,2.95,"['No mencionar la evaluación de MSI/MMR que puede cambiar el manejo terapéutico', 'No especificar la duración del tratamiento adyuvante (3 vs 6 meses)']",['Cita guías NCCN y ESMO sin haberlas consultado realmente según las instrucciones del caso']
Final,5,simple,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['No proporcionar tratamiento adyuvante para un cáncer de colon estadio IIIB', 'Respuesta completamente vacía sin contenido oncológico']",[]
Final,5,simple,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,0,0,0.0,"['No proporciona ninguna respuesta clínica coherente', 'Falla completa en identificar el estadio del cáncer', 'No menciona ningún tratamiento adyuvante', 'No identifica que es un caso de alto riesgo que requiere quimioterapia adyuvante']","[""El texto repetitivo sobre 'NCCN 2024' sin contenido real"", 'Menciones confusas sobre bevacizumab sin contexto apropiado']"
Final,5,simple,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,5,2,1,1,2.3,"['No especifica duración del tratamiento adyuvante', 'No menciona evaluación de MSI/MMR que es mandatoria en este contexto', 'No proporciona plan de vigilancia oncológica']",[]
Final,5,simple,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,5,2,2,2,2.75,"['No menciona el estudio de MSI/MMR que es mandatorio en estadio III', 'No especifica la duración del tratamiento adyuvante', 'Cita guías obsoletas de 2003-2004 en lugar de guías actuales']","[""Menciona 'neuropatía perifasta' que parece ser un error tipográfico de neuropatía periférica""]"
Final,5,simple,sonnet_norag,Sonnet 4.6,success,5,4,5,5,4.7,[],[]
Final,6,complejo,ft_gemma4_31b,Gemma4 31B FT,success,3,1,1,1,1.5,"['Recomienda incorrectamente nivolumab + dabrafenib/trametinib como primera línea en MSI-H', 'No reconoce que MSI-H tiene prioridad sobre BRAF para la decisión terapéutica', 'No menciona las opciones correctas de inmunoterapia (pembrolizumab o nivolumab+ipilimumab)']","['Nivolumab + dabrafenib/trametinib como combinación de elección para MSI-H/dMMR con BRAF V600E', 'Referencias vacías a guías ESMO 2015, CMCM 2025 e IMSS sin contenido específico real']"
Final,6,complejo,base_gemma4_31b_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['No especifica pembrolizumab o nivolumab+ipilimumab como tratamientos de primera línea estándar en MSI-H', 'No menciona explícitamente evitar quimioterapia citotóxica (FOLFOX/FOLFIRI) en primera línea para MSI-H', 'Sugiere considerar HIPEC en un contexto de enfermedad hepática bilobar irresecable']",['La sugerencia de HIPEC no está respaldada en el contexto de metástasis hepáticas bilobares irresecables según las guías actuales']
Final,6,complejo,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['Falta completa de respuesta al caso clínico', 'No identificar MSI-H como factor determinante para selección de tratamiento', 'No recomendar inmunoterapia como primera línea en tumor MSI-H']",[]
Final,6,complejo,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,0,0,0.0,"['No proporcionar tratamiento de primera línea', 'No reconocer la prioridad de MSI-H sobre BRAF para decisión terapéutica', 'Respuesta incoherente y no profesional', 'No completar el análisis del caso']",[]
Final,6,complejo,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,4,2,2,3,2.7,"['Sugiere incorrectamente que BRAF V600E compromete la eficacia de la inmunoterapia en pacientes MSI-H', 'Presenta la quimioterapia como alternativa válida cuando las guías indican claramente inmunoterapia como primera línea en MSI-H']","[""Afirma que 'la mutación BRAF V600E puede comprometer la eficacia de la inmunoterapia' sin evidencia en las guías citadas""]"
Final,6,complejo,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,5,3,3,2,3.3,[],"[""Afirma que 'no se requieren referencias adicionales' cuando los estudios KEYNOTE-177 y CheckMate-8HW son fundamentales para sustentar la recomendación de inmunoterapia en MSI-H""]"
Final,6,complejo,sonnet_norag,Sonnet 4.6,success,4,3,4,4,3.7,"['Recomienda pembrolizumab + FOLFOX como primera línea cuando KEYNOTE-177 estableció pembrolizumab en monoterapia como estándar en MSI-H', 'No enfatiza que en MSI-H la quimioterapia NO debe ser primera línea, independientemente de la carga tumoral']","['Afirma que pembrolizumab + quimioterapia mostró superioridad en KEYNOTE-177, cuando el estudio comparó pembrolizumab solo vs quimioterapia', 'Sugiere FOLFOXIRI + bevacizumab como alternativa en MSI-H, lo cual no está respaldado por guías actuales']"
Final,7,simple,ft_gemma4_31b,Gemma4 31B FT,success,2,1,2,2,1.7,"['No clasifica correctamente como riesgo intermedio favorable', ""Describe Gleason 7 como 'bajo grado' cuando es grado intermedio"", 'No menciona ADT concomitante con radioterapia']","[""Menciona 'deseo de fertilidad' que no es relevante en un paciente de 63 años"", 'Cita guía de Consenso Cáncer Mama México para un caso de próstata']"
Final,7,simple,base_gemma4_31b_rag,Gemma4 31B + RAG,success,3,2,2,2,2.25,"['Descarta incorrectamente la vigilancia activa como opción válida en riesgo intermedio favorable', 'No clasifica correctamente como riesgo intermedio favorable según criterios actuales', 'No menciona la opción de braquiterapia boost con radioterapia externa']","[""Afirma que 'Gleason 3+4 y estadio T2a suelen inclinar la balanza hacia tratamiento activo' sin evidencia de guías que respalden esta afirmación categórica para riesgo intermedio favorable""]"
Final,7,simple,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['No proporciona diagnóstico ni estadificación', 'No ofrece ninguna opción de manejo', 'Cita guía incorrecta (325GER no es de cáncer de próstata)', 'Respuesta completamente vacía sin contenido clínico']",['Referencia a guía IMSS 325GER que no corresponde a cáncer de próstata']
Final,7,simple,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,0,0,0.0,"['Falla completa en proporcionar cualquier respuesta clínica coherente', 'No identifica el caso como cáncer de próstata de riesgo intermedio favorable', 'No proporciona ninguna opción terapéutica']","[""La respuesta completa es una repetición sin sentido de 'Provide mention of ADT' cientos de veces""]"
Final,7,simple,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,3,2,2,2,2.25,"['No clasificar como riesgo intermedio favorable afecta las decisiones terapéuticas', ""Indicar que braquiterapia HDR 'requiere' ADT cuando es opcional en favorable"", 'No mencionar radioterapia externa como opción principal']","['HIFU presentado como opción estándar cuando no está en guías principales para riesgo intermedio', 'Afirmar que braquiterapia HDR requiere obligatoriamente ADT por 6 meses']"
Final,7,simple,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,4,3,2,3,3.0,"['No clasificar correctamente como riesgo intermedio favorable', 'Presentar la vigilancia activa como opción marginal cuando es válida en intermedio favorable']","[""Menciona 'Radioterapia con Ligando de Andrógenos' - término incorrecto, debería ser 'terapia de deprivación androgénica'"", 'Cita guías ESMO 2024 y IMSS 2024 que no existen en las referencias proporcionadas']"
Final,7,simple,sonnet_norag,Sonnet 4.6,success,5,4,4,5,4.45,[],"['Incidencia de 268,490 casos en EEUU para 2022 - dato específico no verificable en las guías proporcionadas', 'Supervivencia específica por cáncer >99% a 20 años en series de Johns Hopkins - dato específico no presente en guías proporcionadas']"
Final,8,moderado,ft_gemma4_31b,Gemma4 31B FT,success,4,1,1,1,1.75,"['Sugiere radioterapia sin quimioterapia como opción válida en estadio IIIC1', 'No menciona braquiterapia como componente esencial del tratamiento', 'Omite cisplatino concurrente que es el estándar de cuidado', 'No menciona pembrolizumab según KEYNOTE-A18']","[""Menciona 'Consenso Mexicano de Cáncer de Mama 2025' que no es relevante para cáncer cervical"", 'Afirma que las guías no especifican protocolos concretos cuando sí lo hacen']"
Final,8,moderado,base_gemma4_31b_rag,Gemma4 31B + RAG,success,5,2,2,3,2.95,"['No menciona pembrolizumab concurrente y adyuvante, que es el nuevo estándar según KEYNOTE-A18', 'No especifica el esquema de cisplatino semanal 40 mg/m²', 'No evalúa función renal antes de cisplatino, crítico en cáncer cervical avanzado con riesgo de hidronefrosis']",[]
Final,8,moderado,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['No proporciona ninguna respuesta al caso clínico', 'Falla completa en identificar que se trata de un cáncer cervical estadio IIIC1 que requiere tratamiento urgente', 'No reconoce la necesidad de quimioradioterapia concurrente como estándar de tratamiento']",[]
Final,8,moderado,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,0,0,0.0,"['No proporciona respuesta clínica alguna', 'Confunde el estadio del caso (habla de IIB cuando es IIIC1)', 'Sugiere erróneamente cirugía radical para estadio IIB en su análisis interno', 'No reconoce que el caso es localmente avanzado con ganglios positivos']","['Menciona repetidamente que el tratamiento estándar para IIB es histerectomía radical con linfadenectomía, lo cual es incorrecto para enfermedad localmente avanzada']"
Final,8,moderado,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,5,2,2,3,2.95,"['No menciona pembrolizumab concurrente y adyuvante, que es el nuevo estándar de tratamiento según KEYNOTE-A18', 'No evalúa función renal antes de cisplatino en una paciente con alto riesgo de hidronefrosis', 'Cita guía de cáncer de mama (CMCM 2025) para un caso de cáncer cervical']","[""Referencia a 'CMCM 2025 - Consenso Mexicano de Cancer de Mama' que no aplica para cáncer cervical"", 'Cita guía ESMO de cáncer endometrial en lugar de cervical']"
